shipment_id,order_id,shipment_date,carrier,shipping_method,shipment_status,estimated_delivery,actual_delivery,delivery_delay_days,is_significantly_delayed
4666eeda-cc26-411c-9949-90b3da35c003,f3123027-b1db-40cd-a7ec-e50d2862cdf8,5/19/2024,Saia,Standard,Cancelled,6/24/2024,9/8/2024,76,1
bccf325c-0a7c-4a5d-8d47-124918472545,10c5b2ff-5005-49c5-861b-1601af4b2c3e,7/30/2023,FedEx,2-day,Pending,2/1/2025,10/6/2024,0,0
9d16d775-501c-4d7a-be48-3536536763e3,50c45017-ed42-46b4-b353-3dcd54713730,2/21/2022,Schneider National,Standard,Failed Delivery,7/2/2024,8/5/2024,34,1
a44d7cc5-798f-4902-bc73-c047d7147172,0608b70b-2b87-442a-a075-70b40020614c,3/19/2024,R+L Carriers,Standard,Awaiting Pickup,6/27/2024,2/16/2025,234,1
2e7e21fd-c7fd-430f-bfa2-866548791b91,714237dc-0bed-4af4-bfef-3e1af9d78b2a,1/15/2022,XPO Logistics,Standard,Delivered,6/1/2024,8/17/2024,77,1
d240315e-2836-42be-a66d-9b37a5b9304d,9205d805-9b4f-42df-9649-ee222908443e,3/12/2022,DHL,Express,Processing,6/8/2024,4/23/2025,319,1
5657dca3-d6a8-43d5-8830-8a7f8a069d21,4f06ee52-aaee-4119-931f-a0b024bf866f,2/11/2025,Blue Dart,2-day,Out for Delivery,7/22/2024,7/24/2024,2,0
03cc086b-7c32-4dc9-9a2b-9789eab2d7f2,9075bf75-6583-4799-b50b-fe60ee42765c,4/4/2022,SEKO Logistics,Express,In Transit,5/18/2024,1/22/2025,249,1
e8e2167d-aae3-46d0-bf26-87b89e4cc03e,04ff03ba-4649-42e7-a2db-491868ffbb60,3/5/2024,Old Dominion Freight Line,Standard,Hold at Location,1/2/2025,11/24/2024,0,0
a256d564-c759-4e18-90eb-9b5a4dc8b66a,54007894-4e6e-49e7-b97b-1e3e66008954,11/25/2023,Estes Express Lines,Express,Shipped,9/13/2024,5/28/2024,0,0
04b987a3-917e-48dd-9177-a5735828c977,046858e4-a373-45d8-88cd-ca33b5bbbcee,4/17/2025,USPS,Standard,Returned,4/7/2025,6/12/2024,0,0
8203a0b8-e740-498c-a744-006f1f9876b9,c1340c59-d25b-451f-9838-d703eb5f2e1b,9/1/2024,ArcBest,Express,Delayed,7/12/2024,3/23/2025,254,1
7935f87f-35fd-4ac8-8019-e05f89a7bc95,f96d2d39-6178-4487-95ab-3094e6a72bcb,5/16/2022,Lasership,2-day,Awaiting Pickup,6/24/2024,7/6/2024,12,1
3e24e5fa-98ed-4ba5-b3f4-888770b0e484,30cc89d3-b771-495a-ac35-7fcc27ba9697,11/27/2022,UPS,2-day,Delivered,12/1/2024,2/18/2025,79,1
ddf1c32e-77ac-4a96-af1b-eb4ec3bd95ed,31051951-22e1-4539-8dc6-8a02c95c811c,6/24/2024,TForce Freight,Standard,In Transit,12/28/2024,8/16/2024,0,0
0f5a43f7-35b8-4172-90bb-22b547e7ffbd,7c4fc1c7-610a-483e-991d-c33c6c3349ed,8/24/2023,ABF Freight,Standard,Cancelled,10/1/2024,5/31/2024,0,0
7430e35e-e251-4ffd-bfca-83301a517397,458e1e80-62fd-42fc-b195-a247256eb6c6,10/5/2024,SEKO Logistics,2-day,Failed Delivery,1/13/2025,3/15/2025,61,1
f7ab41f3-2855-44e0-a843-d93f606f68b2,ab1052cf-aecd-41e5-856f-9d7d683006e4,9/12/2024,XPO Logistics,2-day,Out for Delivery,1/25/2025,8/2/2024,0,0
bdbc0f5c-1140-45b4-b9b2-c99a78b69067,6391e117-e8b9-40b3-b624-a66bd1b8ff1e,10/2/2022,Lasership,Standard,Pending,2/19/2025,7/29/2024,0,0
dbed769d-d56f-49bd-a8a3-cea57d52c4c7,71845d21-71fe-4e3c-8913-397a0da620df,2/22/2025,Old Dominion Freight Line,Standard,Shipped,9/6/2024,10/17/2024,41,1
3417268f-658f-4050-9dd5-47542e6ccf43,bb659961-2879-4bc0-9ec1-d471d4ec4aa2,4/26/2022,R+L Carriers,Standard,Delayed,12/19/2024,12/28/2024,9,1
b10eca7d-47f1-4041-bb1b-40402dc8e598,0a7ec451-c83e-40f8-9a56-304067030c2a,10/25/2022,Saia,2-day,Processing,7/14/2024,3/7/2025,236,1
fe2b2ed1-5210-438a-9a33-55c8be3d926c,11520286-caff-4f62-a862-25d62a03e7db,6/29/2024,ABF Freight,Express,Hold at Location,9/14/2024,2/24/2025,163,1
7d96be4d-b733-40e4-b193-ad47cf24913d,e9cafec3-84fd-4e7f-9aa6-8d9721812bd3,5/31/2024,Amazon Logistics,Standard,Returned,3/10/2025,5/27/2024,0,0
c6f11e07-c633-48ce-921b-3e28285904f5,ca15000f-3a95-47e1-849f-7a937fa364c7,6/14/2023,DHL,Standard,Cancelled,12/29/2024,6/14/2024,0,0
45554622-79f2-4575-8c48-bbc4035ba70e,449c2bd6-f831-4ad7-826b-3df0e5c83f3a,8/25/2024,Estes Express Lines,Express,Processing,2/11/2025,11/22/2024,0,0
aaf76aef-c7c1-445f-bf39-c74e7cd33369,5a86701a-f7d7-4731-953f-9e1cb2e8dec9,3/24/2025,USPS,Standard,Pending,1/15/2025,8/5/2024,0,0
957826ab-dd0e-473a-b4dd-b183783beab6,c39f5925-7ac4-4997-adcd-e9e91f330ab5,2/6/2023,YRC Freight,Standard,Hold at Location,4/9/2025,8/9/2024,0,0
2636009c-7123-4574-a101-c9e5bb47e126,367df985-e680-4d37-af55-82766045b713,1/4/2022,OnTrac,Standard,Returned,2/20/2025,10/24/2024,0,0
b54de12f-5a18-420f-a9eb-d201460ec056,0cd09d97-65cc-4756-9d8a-f59bd4eef4fe,3/1/2025,ArcBest,Standard,Delivered,8/5/2024,10/15/2024,71,1
822b88e3-2afc-4c23-96b2-68bf8883ce6b,d42e2754-3bb3-4535-88e6-f243b165e1c5,9/3/2022,Purolator,Express,Out for Delivery,12/19/2024,3/3/2025,74,1
1f514499-8c44-4c1a-bdf2-4f0525e573f1,7dd89440-fb93-44bb-b9a1-4636a6d5398f,11/9/2022,TForce Freight,Standard,Shipped,12/9/2024,9/26/2024,0,0
ec85859b-bbd7-4c66-9506-2ae3834b2384,998ac5f9-fdf7-4586-8457-792845812829,12/11/2023,FedEx,Standard,In Transit,8/4/2024,5/26/2024,0,0
7ce3b20a-5c7d-4912-a371-65b44e0ff13e,cf01e9bf-f2f8-4039-8955-5c440bf51ac4,8/14/2024,Blue Dart,Standard,Failed Delivery,6/1/2024,12/26/2024,208,1
a1f92f75-dfbc-4a15-a9af-d98d34ac746b,c9e194e2-0dd3-41d1-a2ce-614a3bd5316b,11/28/2023,Schneider National,2-day,Awaiting Pickup,7/28/2024,7/18/2024,0,0
bc8b8bf0-4b7d-4081-b45a-e7c4bdf97915,0c711bd7-a908-4a80-bafa-18f69ff04ae2,11/10/2023,UPS,2-day,Delayed,6/12/2024,8/28/2024,77,1
e75e5a32-20ca-4076-872d-533c2de05c07,67f38dfb-36a9-4ef0-a432-4bca11851cd9,6/9/2022,USPS,Express,Out for Delivery,4/19/2025,1/15/2025,0,0
17e7e4fb-fcf2-4706-9a4d-de9b7ce41076,e98bb1da-6fd0-4497-984a-983bc53ace50,11/3/2023,YRC Freight,2-day,Pending,8/7/2024,4/3/2025,239,1
faf70cdd-38a3-4694-8d58-9fc98a1c8bef,c031d4fe-e47a-4f28-a1a4-c507e4204c88,1/16/2025,Lasership,2-day,In Transit,10/7/2024,2/13/2025,129,1
397cafb3-af21-4808-8e02-93b2b20f67c5,1dd0b707-0fb8-4591-8ae3-4c0870663039,11/18/2024,Schneider National,Express,Processing,4/22/2025,3/26/2025,0,0
35428cf6-5e40-45db-bf2a-64d704b37890,f1ab36f2-0d9b-4c8b-b98c-f48464cfc3e5,3/15/2022,OnTrac,Standard,Delayed,4/26/2024,7/29/2024,94,1
1f9d1557-bee6-4b15-99f1-29a27f5237aa,913d171b-7e72-442a-b918-248ad69dc4da,1/26/2024,ABF Freight,Standard,Hold at Location,10/4/2024,5/24/2024,0,0
231847f3-ebf1-46d6-9f25-63c219ec2e45,6bf1b107-bf83-4134-ac36-99a64118db56,5/11/2024,R+L Carriers,Standard,Returned,3/14/2025,7/26/2024,0,0
d58113b1-39cd-4489-92c4-cc03b7af5c90,46ca1c75-f2c3-4f30-b507-28e32410f40c,1/18/2025,Saia,Express,Delivered,10/3/2024,4/24/2024,0,0
c7a39359-b555-4f2d-a51d-32834298fe1c,61dee932-95e0-45ff-b64f-a333108722c7,3/7/2023,FedEx,Standard,Shipped,1/29/2025,11/14/2024,0,0
bfb5e2b2-4465-49bf-93fe-47048bb7b325,08f6328b-29d6-4898-874c-541e96c372c9,3/11/2023,Blue Dart,2-day,Awaiting Pickup,4/21/2025,8/13/2024,0,0
91086a17-9acb-4085-90fe-8b8dd4db43ca,0cd35c46-a180-46af-b75d-6becb556d040,10/9/2022,Estes Express Lines,Standard,Cancelled,5/25/2024,5/6/2024,0,0
a8df2901-fb49-433f-a388-6f979b485fc4,08f56ea5-f80a-4351-9908-b36e2055cb9b,2/20/2023,UPS,Standard,Failed Delivery,12/20/2024,10/27/2024,0,0
5989b2aa-7fba-4636-9dfa-6dc8fa169a5d,06164833-7087-428e-b53a-7e0540886359,3/3/2023,Purolator,Standard,Cancelled,3/10/2025,5/19/2024,0,0
252c7348-f2ba-446a-b9c9-025af7712fd8,6032b11e-9d7c-464f-a6b1-f3b89d8ed2fd,2/14/2025,XPO Logistics,Standard,Returned,4/10/2025,10/11/2024,0,0
2fb91686-c441-4298-a21a-bee3f84283bc,98740aa5-19c0-4840-aee5-93ca8d6683f7,12/21/2024,DHL,Standard,In Transit,3/1/2025,2/6/2025,0,0
8f57d5b5-58d5-413e-8dc7-19ff879ad784,524806d5-ee55-41e5-b578-a70372b44e22,7/26/2022,Old Dominion Freight Line,Standard,Failed Delivery,4/29/2024,1/19/2025,265,1
6e62aecb-cf30-481e-8f2f-e8a1f35e6605,7a34a4da-8853-49e8-9206-33264cf80e97,8/30/2024,ArcBest,Standard,Pending,3/20/2025,6/13/2024,0,0
d1cf00cd-faa5-4b0b-b350-8963ac671c12,ba3cce27-d02b-4c46-8210-18f9c89581bc,10/24/2024,SEKO Logistics,2-day,Processing,9/23/2024,3/23/2025,181,1
b981520a-ed70-4217-87d2-6cd7505fb8aa,de54bf2e-b2ea-4bda-960c-ae6fc66cda0a,7/28/2024,TForce Freight,Express,Shipped,2/20/2025,4/29/2024,0,0
13fdce6b-c3a2-4cd4-b4e9-ba464e9a8752,91faea3b-2ebb-439c-ac9b-ca36d19a2d0c,2/13/2025,Amazon Logistics,Express,Awaiting Pickup,2/1/2025,9/29/2024,0,0
35a1070c-77e0-4a2d-990f-03e91ce739e8,9c5ee190-0af0-4bb2-94fa-7aac4f158984,12/25/2022,UPS,Express,Delayed,1/28/2025,4/4/2025,66,1
d15f51f7-cfef-43dd-8e69-4bf6cef54c32,62b98407-9d50-4233-872f-cf52e298966b,3/31/2025,FedEx,Standard,Delivered,3/2/2025,9/29/2024,0,0
4f6fa61e-bab6-4097-9a9c-30232e216097,53e219ed-4801-447a-a3c7-ac3040c8e9aa,3/22/2025,Amazon Logistics,2-day,Hold at Location,4/16/2025,7/10/2024,0,0
63667b03-ac2b-43e6-84ad-e03b55b3204b,0c414b6e-a6f5-49d8-96d1-a03e3bed2f2f,2/29/2024,DHL,Express,Out for Delivery,12/29/2024,9/14/2024,0,0
55379004-0a78-4429-b5b5-42fb0eaed24f,0384687d-cd02-42c2-a61b-b1fae25fca8f,9/27/2024,YRC Freight,Standard,Shipped,12/10/2024,6/5/2024,0,0
65d9bae1-77b4-4657-829e-d741b8e38f0e,a73a353e-d13b-409e-b81c-368be524e65f,10/6/2023,XPO Logistics,Express,Awaiting Pickup,12/4/2024,4/13/2025,130,1
97c67da4-c187-4275-b077-6bd3f6453329,9db8aad2-e73a-4baf-b00c-9746f5ede171,10/16/2023,Old Dominion Freight Line,Standard,In Transit,10/25/2024,11/22/2024,28,1
d34e166d-6a76-4f87-a1ac-005dfc2ba778,aa2c79b9-2600-4b1c-9a2c-7d97bd10995e,4/3/2022,Blue Dart,Standard,Out for Delivery,11/29/2024,12/29/2024,30,1
3d240ab0-0adc-4e69-a71c-92c286914fd8,49043f04-0fbc-446d-84b5-ede9206af4c7,2/24/2024,R+L Carriers,Standard,Delayed,12/8/2024,2/7/2025,61,1
dc1b6bc1-bc15-4f51-a5b0-5fff6e855edd,5064146a-65f5-4ea2-b51f-08f89c47d5f6,10/16/2022,Purolator,Standard,Hold at Location,4/1/2025,10/27/2024,0,0
343c2cc9-d5fc-465f-a547-e5431070faa2,5d2d09b6-1a2c-4b42-be5e-ad8eef9c7082,6/12/2024,Saia,Standard,Delivered,12/17/2024,7/28/2024,0,0
edb6b83a-3ce2-461d-ab82-a94c12d892cd,34401a22-7c43-479b-b960-ad18578c96df,11/23/2024,TForce Freight,Express,Cancelled,11/4/2024,4/24/2024,0,0
423a1c16-83e3-48b5-ba80-d77c6d2dc0c0,0c3846df-ccb2-4379-bdea-1483f99468b2,12/31/2022,USPS,2-day,Processing,5/2/2024,6/19/2024,48,1
e8a8fe60-40d9-4997-8751-328aa0e4bf3a,38097256-3eb0-4745-ac76-dc3b084b5609,3/1/2025,Schneider National,Express,Failed Delivery,5/19/2024,9/29/2024,133,1
24411160-c821-4d19-b41e-d9badc9aa86c,2f7897c6-baf2-4058-a7c8-582c98848ced,11/7/2022,Estes Express Lines,2-day,Returned,10/24/2024,4/6/2025,164,1
130ce444-2485-462b-ab02-63c3a069f3a9,53f14f37-b1cc-4ac7-8d39-c4aa5574b1d7,3/26/2024,SEKO Logistics,Express,Pending,1/11/2025,9/26/2024,0,0
1109b807-6fa8-41a2-a296-7465ce191236,527f8a3e-14cb-45c2-9c2f-39bbe8922fca,3/31/2023,Lasership,2-day,Processing,8/25/2024,4/20/2025,238,1
b2f9d84b-140d-432d-bc77-3eb4b5c353a7,193d6e16-f26b-4863-914a-0e103d412aa4,2/7/2025,ArcBest,Standard,Pending,3/13/2025,7/9/2024,0,0
9d67fb7d-91af-4444-a9b6-891246ece808,b18fa899-8777-45e2-a994-7a253c3c9713,8/19/2024,OnTrac,Standard,Delivered,9/5/2024,7/5/2024,0,0
831b57df-be8f-4123-bfb6-4df5b11480db,88415486-c5c4-4c38-8a49-1c919a04b5a1,3/7/2023,ABF Freight,Express,In Transit,1/26/2025,9/8/2024,0,0
04a214b5-240c-4d31-b435-94665eb64a5a,79d0b46e-1b72-4075-be94-b085779e387b,2/19/2023,SEKO Logistics,Standard,Failed Delivery,3/14/2025,7/23/2024,0,0
d84a1c75-59df-4ca5-ae8e-f456be936588,11ced806-46fb-40a8-9ff1-c36534d72c98,5/14/2023,Saia,Standard,Shipped,11/13/2024,10/10/2024,0,0
70bcf9d2-746f-4a8c-9d7b-9cc52df169c3,1ba62cb0-17b5-4ee0-b278-a7b01eef4df5,7/15/2022,Old Dominion Freight Line,Express,Out for Delivery,6/26/2024,9/2/2024,68,1
4d9e1fce-c3f8-4b5c-a209-8a380201d652,ed6a812d-56e4-4b8a-b6f4-6935794a5e41,10/30/2022,Blue Dart,Standard,Delayed,3/6/2025,4/24/2024,0,0
f24321cd-4432-4af0-ac02-6c6c95235f85,4a42e9ed-5ad4-40ed-bacd-e00e0d81344b,5/2/2023,UPS,2-day,Hold at Location,11/20/2024,10/8/2024,0,0
d47d411a-5d72-45f7-9d4b-7d0987ecb575,68fe440b-0668-403c-981d-07c906fdec36,7/12/2024,USPS,Standard,Awaiting Pickup,8/16/2024,3/28/2025,224,1
c3389aba-ad55-434b-80ba-22d5597b5e9a,7b333804-c2cf-42a2-964a-56284268eced,4/13/2025,Schneider National,2-day,Cancelled,10/16/2024,6/4/2024,0,0
5bccf2b4-93db-428b-bff4-6585a18284a9,5c02c635-5db2-4834-ba8d-1dc5f642c62d,2/27/2023,OnTrac,Standard,Returned,8/5/2024,4/18/2025,256,1
8f2d1264-ff01-46db-bb8d-8306582e6f0e,b5987e13-c09d-4c37-8496-1e12860de60a,9/16/2024,XPO Logistics,Standard,Returned,9/5/2024,3/13/2025,189,1
2de3f019-627f-4439-97b2-552046984346,69af33f4-d657-4928-9715-fd8d5ccb3f4a,7/28/2024,ABF Freight,Standard,Awaiting Pickup,4/24/2024,4/28/2024,4,0
34e1ed5c-5367-4601-a5f7-ee624a9520c6,865b9f72-7a75-47fd-adf9-d74c19be89b5,3/3/2025,Amazon Logistics,Standard,Delivered,7/15/2024,3/28/2025,256,1
e1787457-5cd5-415e-9577-d1980859c536,3491a946-90eb-45c7-ab3b-d6b005164362,9/5/2023,TForce Freight,Express,In Transit,3/5/2025,12/24/2024,0,0
16da2ba0-4523-46b8-b1b2-1714042794d4,5da9c6d6-2415-4f34-88b9-bcba2e9a7e8c,8/3/2022,Estes Express Lines,Express,Cancelled,5/16/2024,2/5/2025,265,1
b02aa283-747a-4edd-82df-067794b1457a,2352472c-531a-4311-bf14-635dcf1fa01f,10/8/2022,Purolator,2-day,Failed Delivery,2/14/2025,9/2/2024,0,0
10a1fa7c-5b7b-480f-a0aa-bd6e8276c08f,c23a4b7a-d631-43a5-b42e-add8768220bb,7/6/2022,Lasership,Standard,Out for Delivery,2/8/2025,3/18/2025,38,1
e0c00216-58f9-4f89-992c-35801a71a877,8502b880-6fef-4d48-8305-d523c6c7e6a0,5/18/2023,DHL,2-day,Pending,5/21/2024,3/11/2025,294,1
25ad8ef2-b385-4566-9c0e-2c04650a884d,57f8d411-968a-4b2b-8093-114ef330c0b5,6/7/2023,FedEx,2-day,Shipped,12/25/2024,12/31/2024,6,0
91517162-e0a8-4699-9cfa-8c0c80d51ed4,4a9128d4-e6dc-4eeb-8d5c-b67dae65def8,6/25/2023,YRC Freight,Standard,Delayed,2/27/2025,11/21/2024,0,0
588f7d85-22c8-47ac-bd63-707bc655ce2e,24804dd4-890d-4ff3-9c36-efced7e07d65,7/10/2022,ArcBest,Standard,Processing,10/23/2024,7/31/2024,0,0
ab67aad5-caf9-47d2-9c60-4d63af86ec31,411c3149-ec3f-4dc0-b1f3-74470f33f5bf,8/15/2024,R+L Carriers,Standard,Hold at Location,5/22/2024,9/21/2024,122,1
af53ae35-0086-4831-aeb9-2c4bb904359e,ba8e0408-8b6e-469c-95ef-e9afe86adef2,2/11/2024,ABF Freight,Standard,Failed Delivery,8/13/2024,5/3/2024,0,0
b6f37df2-0b7f-427e-be1c-235f9455aeb6,6ea927f9-f9a4-49ad-9903-64937efbd186,8/23/2024,Estes Express Lines,Express,Hold at Location,7/10/2024,3/23/2025,256,1
489c957f-6ba9-4c37-a3a4-42070cf016f8,c88f0439-f95a-4264-9458-d074825b03e7,10/12/2024,XPO Logistics,2-day,Awaiting Pickup,5/2/2024,11/1/2024,183,1
30649d9c-ce79-4266-ad61-b8a5c9d5cd81,cbd2cbd9-1766-406a-a06c-e8dfba5f47e5,1/19/2024,USPS,Express,Out for Delivery,10/2/2024,9/10/2024,0,0
75c73bb8-898e-4bdf-b88c-99146d11c044,dbc73582-1ba1-4f6a-bac4-8c84803ee734,8/26/2023,Schneider National,Express,In Transit,11/30/2024,4/2/2025,123,1
6d087f78-54b6-4a30-a765-6169e0fb8ac5,00f294f2-b681-498f-94f7-dd521a337e5a,4/27/2022,YRC Freight,Express,Processing,2/19/2025,12/18/2024,0,0
1095fa22-7405-4674-bc2c-c5b406d61ef1,e4fa3f0d-c100-4006-9f04-364c2e44a902,5/30/2024,SEKO Logistics,Standard,Returned,6/22/2024,10/7/2024,107,1
fadb7d86-912c-4d59-8c89-b47629461526,903430c5-d84e-4b1b-bad1-e6e638f1a20e,4/9/2022,Purolator,2-day,Delayed,11/20/2024,10/30/2024,0,0
67680940-6f2e-464a-aafa-7781c75b10bc,723b46cf-a92c-4a33-afda-c73cbd168aa7,12/5/2024,OnTrac,Express,Pending,6/30/2024,6/18/2024,0,0
654b7496-aa66-4e4c-b470-9593e476bfca,f1e9d858-5f9a-43bc-aee7-c52a5f9bd34b,12/15/2024,TForce Freight,Express,Delivered,11/15/2024,5/10/2024,0,0
622aa1cf-36d3-45e6-aa30-e38ffc4721f7,be65b2db-cc4a-4459-a45e-ad0e278dad5f,8/2/2022,FedEx,Standard,Cancelled,12/17/2024,12/17/2024,0,0
64de5f57-1618-4a99-a6f1-2b7b94e1c61b,dd2b9bdf-62fb-4a3f-81ce-7264a4b078ea,6/19/2024,Blue Dart,2-day,Shipped,5/27/2024,11/13/2024,170,1
47f92f1e-0bbb-40ff-b823-8113df710992,bfbf927e-cfb4-4e28-ae8f-9cdf91a82783,9/29/2023,Amazon Logistics,Express,Cancelled,6/23/2024,6/21/2024,0,0
a602fb14-820f-4fcb-aa47-c120742e7fc1,9647629e-0b52-4150-aeae-9abc68f8a3a7,11/14/2024,Lasership,2-day,Delivered,7/27/2024,6/15/2024,0,0
2390286e-3715-4bfe-a68c-70f83a3a12ef,7f00c199-ac4d-4d27-93c7-2ae636276986,12/21/2023,UPS,Express,Out for Delivery,1/31/2025,3/5/2025,33,1
bd54b15a-bc28-4d2f-a5b6-68670d537c73,cea9c68c-ae8e-4c20-b51a-bb9599531d20,11/9/2022,Old Dominion Freight Line,Express,Pending,6/30/2024,9/22/2024,84,1
9fed76fb-2b0d-4580-a218-8fc9adf214a7,0136b9e9-4fc0-4a0d-a3c8-330e2d7163d0,9/25/2024,R+L Carriers,Standard,Processing,5/1/2024,5/21/2024,20,1
21f47d82-ccf5-4ab1-974b-866c501a3652,d24d42df-36d5-4213-b23c-27bd424c8061,2/19/2022,DHL,Standard,Returned,10/7/2024,2/3/2025,119,1
00e7eb9d-f008-4c12-a018-fe9929fdf0f0,8d7e3cae-2768-4ef3-8476-a8efcacb4581,9/15/2022,ArcBest,Express,Delayed,12/4/2024,9/5/2024,0,0
dd138846-0dfa-4f13-8095-6386a9efd54f,c0cced4d-9d50-46e2-a60c-0880ede82c01,12/31/2024,Saia,Express,In Transit,6/29/2024,7/1/2024,2,0
bd586973-e223-44fa-b25b-4270f022d7c8,f188ea6e-f4c4-4363-b14b-192402ad9c7c,11/8/2024,DHL,Express,Hold at Location,2/19/2025,7/24/2024,0,0
01949da4-dfcc-4fa1-a68f-92dfd62cf67c,a0eb3f61-d880-4421-acae-179479e33cc7,5/26/2022,Schneider National,Express,Failed Delivery,11/23/2024,2/10/2025,79,1
2c87ce74-5413-4172-a346-30b556f9e85d,ec156334-a05c-47e4-87ae-382ca66e6c10,4/19/2025,SEKO Logistics,Standard,Shipped,3/2/2025,5/3/2024,0,0
60d593e2-c916-4b9d-9912-861483cb6226,56b679b0-f236-4870-9475-a753ebf18787,7/10/2024,TForce Freight,Express,Awaiting Pickup,5/27/2024,9/15/2024,111,1
07c8e5d1-0c7e-4b18-bf51-ce2603f0631d,74b7fdd9-700a-41e2-a282-62fc17b223f2,1/5/2024,Blue Dart,2-day,Pending,9/5/2024,11/8/2024,64,1
03b78c0a-7a5e-4dcd-93af-9e94e49adf0e,9fc95db0-bfee-4b3f-91e0-c2a64198abcf,9/4/2022,ArcBest,Standard,Processing,10/23/2024,12/29/2024,67,1
d764ed24-2045-4939-a916-9f0723601659,11167d28-80e8-4dfd-80ae-af7a4496d6f0,8/29/2023,R+L Carriers,2-day,Awaiting Pickup,2/4/2025,1/17/2025,0,0
5ba1b121-d827-410b-9a40-08669a3fe8c3,3c22a635-2fb3-413f-a954-b8c967460109,10/7/2023,Amazon Logistics,Standard,Cancelled,6/27/2024,4/23/2025,300,1
01cc8b83-1c2c-4522-8fbc-b01b0947f6f3,a4373dbb-b3b8-4bbb-8242-e04ddf05519b,4/11/2025,Saia,Standard,In Transit,8/14/2024,4/29/2024,0,0
2e5d5d32-79a0-4ae2-bfea-c53eaf8beb62,e962ced8-9ca8-4625-95d5-6137a3825081,9/9/2024,Lasership,2-day,Delivered,6/4/2024,2/28/2025,269,1
766066d0-34f3-4968-8ff4-80a0c6a5f4b5,a0f98af0-10cc-40b2-8ada-e4d3131d3158,6/6/2022,USPS,Express,Hold at Location,2/25/2025,8/26/2024,0,0
24b94dca-6733-47a0-8304-694e18af352c,e5090134-0f88-4823-b3f4-86ad50a03791,3/14/2025,FedEx,2-day,Shipped,6/19/2024,6/3/2024,0,0
7b4b642e-21e6-47f3-afea-544a6825bbcd,fe6a482a-fef3-4145-992b-d27742f099db,2/14/2023,Estes Express Lines,2-day,Out for Delivery,9/16/2024,12/19/2024,94,1
4c2d3ce7-6479-4f19-8b9b-72b3b0c9f0a5,2ef024b8-6b7d-4cfe-8eea-7d902937d871,12/12/2024,XPO Logistics,Express,Delayed,6/23/2024,12/5/2024,165,1
1ecb0264-b0cf-463d-a127-b57c097091c4,0a07a2eb-66ee-4dbe-9ed4-5c81897b18e3,11/17/2023,Old Dominion Freight Line,Express,Failed Delivery,2/16/2025,1/24/2025,0,0
d3fb6fde-a453-4a8f-8d56-d6a3b61fe157,16bed9bc-4a69-4111-9e21-e434728f0b88,1/10/2022,YRC Freight,Express,Returned,12/8/2024,5/19/2024,0,0
655c1c98-c52b-4ec2-9ad1-d3fc1e75442f,5ae31637-347e-40e6-8570-073ed8c74edf,4/7/2024,OnTrac,2-day,Delayed,9/19/2024,2/15/2025,149,1
91254ff1-0756-4d5c-ba76-405eed67c230,fda104c2-9b4d-462f-af47-ae0165fdb4ed,7/15/2022,Purolator,2-day,Hold at Location,1/5/2025,9/20/2024,0,0
d20f6789-87a0-43f7-b43f-3ebd43cd45ac,5595ccb9-930d-4d08-8624-f2d1f6294ceb,5/24/2024,ABF Freight,Express,Returned,3/4/2025,1/12/2025,0,0
6e06be69-158e-4d7f-bca5-de9d07c76485,4fef8cbf-15d9-4a62-9478-affb583bdf42,5/29/2024,UPS,Express,Delivered,8/7/2024,4/26/2024,0,0
2e541cf4-0bab-4612-816e-93558f43e4b5,ab21033b-e045-4729-9895-40a0ef8d0cb9,3/30/2025,ABF Freight,Express,Shipped,10/30/2024,10/6/2024,0,0
455c627c-03c0-42fc-a737-8a7cbb3eb8c3,25ad89ee-2240-4830-97a6-e12004aaee05,1/28/2023,ArcBest,Standard,Awaiting Pickup,6/17/2024,11/24/2024,160,1
6148fb1b-006d-4f37-a69a-36902175740f,96bf7868-81e9-44e4-a745-2bbbbdf1e793,7/6/2022,Estes Express Lines,Standard,Cancelled,3/4/2025,6/15/2024,0,0
23729ea8-a777-409f-bf82-35155f4ae2cd,171321e0-0ab9-4863-a8c9-c4c308776b29,1/23/2022,Amazon Logistics,Standard,Failed Delivery,3/14/2025,3/2/2025,0,0
c22c4df4-f8aa-47ba-9587-04bc57cd4499,c5a149fa-d0e8-4610-a89a-2cf8da789a3a,10/4/2022,Purolator,2-day,Out for Delivery,2/25/2025,11/23/2024,0,0
d8a58028-10b7-48b3-9d40-62ca87c84b29,6c42868c-7d90-460c-b01a-3763de104031,3/22/2023,Lasership,Standard,Pending,8/27/2024,1/28/2025,154,1
b31259ff-b002-4719-ab83-f06f4e55ee14,94ba93dd-e896-4a5d-ac98-89c0e142a58d,3/24/2023,FedEx,Standard,In Transit,11/5/2024,1/27/2025,83,1
9cfd9819-00cf-4f65-bb49-7ab85d4aeeb6,33982727-7fc3-4f30-ad1b-eeb65fec3f21,1/4/2023,Schneider National,Standard,Processing,10/3/2024,2/9/2025,129,1
6b1b372d-7687-4fce-ac0c-fce59637a1b5,5616876c-42d8-44a4-8491-bba309cc2620,12/1/2024,SEKO Logistics,Standard,Cancelled,10/3/2024,7/26/2024,0,0
4e82ecf2-98e2-45fe-b80e-7dddfe9f714a,1a3fc700-7cc6-4199-b830-5e4ace66c148,11/8/2023,DHL,Standard,Delivered,2/2/2025,8/9/2024,0,0
